============================================================================================
ANSOFT                                                                              09/21/20
Monostatic RCS Plot 1                                                               23:30:36

--------------------------------------------------------------------------------------------
    IWavePhi [deg]             MonostaticRCSTotal []
                     Freq='10GHz' IWaveTheta='90deg'
 0.000000000000000                 0.000001032550381
 0.250000000000000                 0.000000147650113
 0.500000000000000                 0.000002019597569
 0.750000000000000                 0.000001659291237
 1.000000000000000                 0.000000885230892
 1.250000000000000                 0.000001217123323
 1.500000000000000                 0.000000855938548
 1.750000000000000                 0.000000304058085
 2.000000000000000                 0.000001767444442
 2.250000000000000                 0.000002043862140
 2.500000000000000                 0.000002009428163
 2.750000000000000                 0.000003264306771
 3.000000000000000                 0.000003951764823
 3.250000000000000                 0.000003429101595
 3.500000000000000                 0.000001650891257
 3.750000000000000                 0.000001087464519
 4.000000000000000                 0.000000761619351
 4.250000000000000                 0.000001523166072
 4.500000000000000                 0.000001060859701
 4.750000000000000                 0.000001928426864
 5.000000000000000                 0.000002709422630
 5.250000000000000                 0.000003183369189
 5.500000000000000                 0.000003606784231
 5.750000000000000                 0.000003062048426
 6.000000000000000                 0.000002042836911
 6.250000000000000                 0.000000877969305
 6.500000000000000                 0.000001196828203
 6.750000000000000                 0.000000920887573
 7.000000000000000                 0.000001883110118
 7.250000000000001                 0.000001221997875
 7.499999999999999                 0.000001551268692
 7.750000000000000                 0.000001149532579
 8.000000000000000                 0.000001064989076
 8.250000000000000                 0.000000890120052
 8.500000000000000                 0.000001387202677
 8.750000000000000                 0.000001158511745
 9.000000000000000                 0.000001267633134
 9.250000000000000                 0.000000591373525
 9.500000000000000                 0.000000606335004
 9.750000000000000                 0.000000883814123
10.000000000000000                 0.000000656542905
10.250000000000000                 0.000000481571781
10.500000000000000                 0.000000458577687
10.750000000000000                 0.000000412638557
11.000000000000000                 0.000000480935713
11.250000000000000                 0.000000309030833
11.500000000000000                 0.000000308352405
11.750000000000000                 0.000000232820415
12.000000000000000                 0.000000427278679
12.250000000000000                 0.000000454429146
12.500000000000000                 0.000000405948455
12.750000000000000                 0.000000543702112
13.000000000000000                 0.000000705662805
13.250000000000000                 0.000000772284449
13.500000000000000                 0.000001460559530
13.750000000000000                 0.000000515628848
14.000000000000000                 0.000000778132882
14.250000000000000                 0.000000853533464
14.500000000000002                 0.000000808309461
14.750000000000002                 0.000000935888339
14.999999999999998                 0.000001050777776
15.249999999999998                 0.000002094446489
15.500000000000000                 0.000001233750842
15.750000000000000                 0.000001231532494
16.000000000000000                 0.000000539513953
16.250000000000000                 0.000000429009563
16.500000000000000                 0.000000478956684
16.750000000000000                 0.000002865563016
17.000000000000000                 0.000005343394501
17.250000000000000                 0.000003273250329
17.500000000000000                 0.000002547331363
17.750000000000000                 0.000004911914654
18.000000000000000                 0.000002744192987
18.250000000000000                 0.000002660657362
18.500000000000000                 0.000001377163845
18.750000000000000                 0.000002457143928
19.000000000000000                 0.000001473987356
19.250000000000000                 0.000001337066543
19.500000000000000                 0.000001176071980
19.750000000000000                 0.000001094215912
20.000000000000000                 0.000000791801945
20.250000000000000                 0.000000677537749
20.500000000000000                 0.000000571611386
20.750000000000000                 0.000001907742590
21.000000000000000                 0.000001184709179
21.250000000000000                 0.000000808424161
21.500000000000000                 0.000000994052672
21.750000000000000                 0.000001155397578
22.000000000000000                 0.000002478510530
22.250000000000000                 0.000002275226236
22.500000000000000                 0.000002859706953
22.750000000000000                 0.000001645805044
23.000000000000000                 0.000003237846894
23.250000000000000                 0.000002271304632
23.500000000000000                 0.000002527769349
23.750000000000000                 0.000003220137791
24.000000000000000                 0.000004319990220
24.250000000000000                 0.000003409667263
24.500000000000000                 0.000004184818558
24.750000000000000                 0.000002930391251
25.000000000000000                 0.000002730914260
25.250000000000000                 0.000001482310822
25.500000000000000                 0.000002626791150
25.750000000000000                 0.000004700575548
26.000000000000000                 0.000002821523769
26.250000000000000                 0.000004735925900
26.500000000000000                 0.000003143587973
26.750000000000000                 0.000003002855888
27.000000000000000                 0.000005338053171
27.250000000000000                 0.000002155805916
27.500000000000000                 0.000001548955702
27.750000000000000                 0.000001118704912
28.000000000000000                 0.000002254220966
28.250000000000000                 0.000002091170508
28.500000000000000                 0.000001564361141
28.750000000000000                 0.000001488048391
29.000000000000004                 0.000001080827577
29.250000000000000                 0.000000931972080
29.500000000000004                 0.000001671154022
29.750000000000000                 0.000000507551463
29.999999999999996                 0.000000927363603
30.250000000000000                 0.000000973548817
30.499999999999996                 0.000001542366678
30.750000000000000                 0.000001113848207
31.000000000000000                 0.000001558677004
31.250000000000004                 0.000001275876218
31.500000000000000                 0.000000536457629
31.750000000000004                 0.000000424373504
32.000000000000000                 0.000000568021161
32.250000000000000                 0.000001862389556
32.500000000000000                 0.000001382590950
32.750000000000000                 0.000001764190031
33.000000000000000                 0.000002225004866
33.250000000000000                 0.000001319803988
33.500000000000000                 0.000000995010973
33.750000000000000                 0.000001195558611
34.000000000000000                 0.000001267769428
34.250000000000000                 0.000001672967910
34.500000000000000                 0.000001850636451
34.750000000000000                 0.000002884881795
35.000000000000000                 0.000002486503389
35.250000000000000                 0.000004005033817
35.500000000000000                 0.000002688446726
35.750000000000000                 0.000001666862763
36.000000000000000                 0.000003835505354
36.250000000000000                 0.000004047474833
36.500000000000000                 0.000002545293166
36.750000000000000                 0.000002137282380
37.000000000000000                 0.000001941291625
37.250000000000000                 0.000001956097728
37.500000000000000                 0.000003103285302
37.750000000000000                 0.000003267485089
38.000000000000000                 0.000002926077421
38.250000000000000                 0.000004830118122
38.500000000000000                 0.000003646015494
38.750000000000000                 0.000002587995189
39.000000000000000                 0.000001244784632
39.250000000000000                 0.000002226660309
39.500000000000000                 0.000001547767704
39.750000000000000                 0.000002341290260
40.000000000000000                 0.000002330362220
40.250000000000000                 0.000003546445797
40.500000000000000                 0.000001956399234
40.750000000000000                 0.000003012233964
41.000000000000000                 0.000002965843933
41.250000000000000                 0.000002231093948
41.500000000000000                 0.000003056843610
41.750000000000000                 0.000007611046861
42.000000000000000                 0.000002475572138
42.250000000000000                 0.000003810923353
42.500000000000000                 0.000000981198905
42.750000000000000                 0.000003317282458
43.000000000000000                 0.000001295851637
43.250000000000000                 0.000001596205445
43.500000000000000                 0.000002773304463
43.750000000000000                 0.000001774451256
44.000000000000000                 0.000002717589607
44.250000000000000                 0.000003454592497
44.500000000000000                 0.000003947803472
44.750000000000000                 0.000004882170917
45.000000000000000                 0.000005381313767
45.250000000000000                 0.000005196750003
45.500000000000000                 0.000009765343932
45.750000000000000                 0.000008462624337
46.000000000000000                 0.000006508246896
46.250000000000000                 0.000007401911251
46.500000000000000                 0.000006851210270
46.750000000000000                 0.000002980138650
47.000000000000000                 0.000004191423679
47.250000000000000                 0.000004688286551
47.500000000000000                 0.000002793160494
47.750000000000000                 0.000000306680809
48.000000000000000                 0.000005601643812
48.250000000000000                 0.000002367256921
48.500000000000000                 0.000004819137040
48.750000000000000                 0.000005315506963
49.000000000000000                 0.000007503166741
49.250000000000000                 0.000004498120294
49.500000000000000                 0.000009651320122
49.750000000000000                 0.000014092766487
50.000000000000000                 0.000014603926563
50.250000000000000                 0.000017167368302
50.500000000000000                 0.000019164677916
50.750000000000000                 0.000025665721935
51.000000000000000                 0.000029746500193
51.250000000000000                 0.000032223372682
51.500000000000000                 0.000029980437164
51.750000000000000                 0.000027913052479
52.000000000000000                 0.000030022090195
52.250000000000000                 0.000035776698126
52.500000000000000                 0.000033817029332
52.750000000000000                 0.000034298483040
53.000000000000000                 0.000030909777993
53.250000000000000                 0.000035308009709
53.500000000000000                 0.000032335916105
53.750000000000000                 0.000038518302491
54.000000000000000                 0.000036084802301
54.250000000000000                 0.000032736304041
54.500000000000000                 0.000038066530679
54.750000000000000                 0.000035771371863
55.000000000000000                 0.000043865583646
55.250000000000000                 0.000045942185410
55.500000000000000                 0.000046176196004
55.750000000000000                 0.000046773504122
56.000000000000000                 0.000054468173496
56.250000000000000                 0.000042740036608
56.500000000000000                 0.000047758845150
56.750000000000000                 0.000037280726144
57.000000000000000                 0.000035345859721
57.250000000000000                 0.000039258187219
57.500000000000000                 0.000031465668956
57.749999999999993                 0.000043518319901
58.000000000000007                 0.000038646810145
58.250000000000000                 0.000049183085900
58.500000000000000                 0.000061869577859
58.749999999999993                 0.000059502973916
59.000000000000007                 0.000077151645456
59.250000000000000                 0.000073658625735
59.500000000000000                 0.000100417816406
59.750000000000000                 0.000103016500575
59.999999999999993                 0.000093482823256
60.250000000000007                 0.000107419435783
60.500000000000000                 0.000103273018525
60.750000000000000                 0.000113924285386
60.999999999999993                 0.000109203014088
61.250000000000007                 0.000090358547474
61.500000000000000                 0.000099746403409
61.750000000000000                 0.000092449597152
62.000000000000000                 0.000089087208026
62.249999999999993                 0.000096081168706
62.500000000000007                 0.000101176622668
62.750000000000000                 0.000114739352236
63.000000000000000                 0.000136086282805
63.249999999999993                 0.000164534648034
63.500000000000007                 0.000189672815045
63.750000000000000                 0.000193963276815
64.000000000000000                 0.000245922126496
64.250000000000000                 0.000270459082911
64.500000000000000                 0.000308623091502
64.750000000000000                 0.000321254079421
65.000000000000000                 0.000354605120773
65.250000000000000                 0.000350411437571
65.500000000000000                 0.000358004363695
65.750000000000000                 0.000394466349568
66.000000000000000                 0.000424143734447
66.250000000000000                 0.000425860164897
66.500000000000000                 0.000477076950259
66.750000000000000                 0.000498915965467
67.000000000000000                 0.000567428564113
67.250000000000000                 0.000621291156659
67.500000000000000                 0.000676339553846
67.750000000000000                 0.000785267067523
68.000000000000000                 0.000826854104967
68.250000000000000                 0.000916239635901
68.500000000000000                 0.000999561480826
68.750000000000000                 0.001063984477602
69.000000000000000                 0.001138924129561
69.250000000000000                 0.001155693257923
69.500000000000000                 0.001198735260575
69.750000000000000                 0.001270218353466
70.000000000000000                 0.001330084435700
70.250000000000000                 0.001401805004233
70.500000000000000                 0.001441374707749
70.750000000000000                 0.001598092019490
71.000000000000000                 0.001725161403795
71.250000000000000                 0.001917091855442
71.500000000000000                 0.002119193797694
71.750000000000000                 0.002404175978298
72.000000000000000                 0.002648683412569
72.250000000000000                 0.002928561832802
72.500000000000000                 0.003246009258900
72.750000000000000                 0.003553028440794
73.000000000000000                 0.003839215175881
73.250000000000000                 0.004119008216684
73.500000000000000                 0.004380217902910
73.750000000000000                 0.004643735559390
74.000000000000000                 0.004857213808536
74.250000000000000                 0.005222263529287
74.500000000000000                 0.005478633271471
74.750000000000000                 0.005863968160379
75.000000000000000                 0.006262419925478
75.250000000000000                 0.006814858220911
75.500000000000000                 0.007306365713209
75.750000000000000                 0.008048121434901
76.000000000000000                 0.008713182117129
76.250000000000000                 0.009355792849699
76.500000000000000                 0.010082336669572
76.750000000000000                 0.010992015871517
77.000000000000000                 0.011632208556457
77.250000000000000                 0.012326001626412
77.500000000000000                 0.013128293903881
77.750000000000000                 0.013717612503634
78.000000000000000                 0.014460788534873
78.250000000000000                 0.015124082976687
78.500000000000000                 0.015643882452435
78.750000000000000                 0.016578532560860
79.000000000000000                 0.016984452584277
79.250000000000000                 0.017813404931900
79.500000000000000                 0.018781272831414
79.750000000000000                 0.019226762312025
80.000000000000000                 0.020147793528037
80.250000000000000                 0.021010388776416
80.500000000000000                 0.021829787971233
