0	32767
1	32767
2	32767
3	32767
4	-32768
5	-32768
6	-32768
7	-32768
8	-32768
9	-32768
10	-32768
11	-32768
12	-32768
13	-32768
14	-32768
15	-32768
16	-32768
17	-32768
18	-32768
19	-32768
20	-32768
21	-32768
22	-32768
23	-32768
24	-32768
25	-32768
26	-32768
27	-32768
28	-32768
29	-32768
30	-32768
31	-32768
32	32767
33	32767
34	32767
35	32767
36	32767
37	32767
38	32767
39	32767
40	32767
41	32767
42	32767
43	32767
44	32767
45	32767
46	32767
47	32767
48	32767
49	32767
50	32767
51	32767
52	32767
53	32767
54	32767
55	32767
56	-32768
57	-32768
58	-32768
59	-32768
60	-32768
61	-32768
62	-32768
63	-32768
64	32767
65	32767
66	32767
67	32767
68	-32768
69	-32768
70	-32768
71	-32768
72	32767
73	32767
74	32767
75	32767
76	-32768
77	-32768
78	-32768
79	-32768
80	-32768
81	-32768
82	-32768
83	-32768
84	32767
85	32767
86	32767
87	32767
88	-32768
89	-32768
90	-32768
91	-32768
92	32767
93	32767
94	32767
95	32767
96	32767
97	32767
98	32767
99	32767
100	-32768
101	-32768
102	-32768
103	-32768
104	32767
105	32767
106	32767
107	32767
108	-32768
109	-32768
110	-32768
111	-32768
112	32767
113	32767
114	32767
115	32767
116	32767
117	32767
118	32767
119	32767
120	32767
121	32767
122	32767
123	32767
124	32767
125	32767
126	32767
127	32767
128	32767
129	32767
130	32767
131	32767
132	-32768
133	-32768
134	-32768
135	-32768
136	-32768
137	-32768
138	-32768
139	-32768
140	-32768
141	-32768
142	-32768
143	-32768
144	32767
145	32767
146	32767
147	32767
148	-32768
149	-32768
150	-32768
151	-32768
152	32767
153	32767
154	32767
155	32767
156	32767
157	32767
158	32767
159	32767
160	-32768
161	-32768
162	-32768
163	-32768
164	-32768
165	-32768
166	-32768
167	-32768
168	32767
169	32767
170	32767
171	32767
172	-32768
173	-32768
174	-32768
175	-32768
176	-32768
177	-32768
178	-32768
179	-32768
180	-32768
181	-32768
182	-32768
183	-32768
184	-32768
185	-32768
186	-32768
187	-32768
188	32767
189	32767
190	32767
191	32767
192	-32768
193	-32768
194	-32768
195	-32768
196	32767
197	32767
198	32767
199	32767
200	-32768
201	-32768
202	-32768
203	-32768
204	-32768
205	-32768
206	-32768
207	-32768
208	-32768
209	-32768
210	-32768
211	-32768
212	32767
213	32767
214	32767
215	32767
216	-32768
217	-32768
218	-32768
219	-32768
220	-32768
221	-32768
222	-32768
223	-32768
224	32767
225	32767
226	32767
227	32767
228	-32768
229	-32768
230	-32768
231	-32768
232	-32768
233	-32768
234	-32768
235	-32768
236	32767
237	32767
238	32767
239	32767
240	-32768
241	-32768
242	-32768
243	-32768
244	32767
245	32767
246	32767
247	32767
248	-32768
249	-32768
250	-32768
251	-32768
252	32767
253	32767
254	32767
255	32767
256	-32768
257	-32768
258	-32768
259	-32768
260	32767
261	32767
262	32767
263	32767
264	-32768
265	-32768
266	-32768
267	-32768
268	-32768
269	-32768
270	-32768
271	-32768
272	32767
273	32767
274	32767
275	32767
276	32767
277	32767
278	32767
279	32767
280	-32768
281	-32768
282	-32768
283	-32768
284	-32768
285	-32768
286	-32768
287	-32768
288	32767
289	32767
290	32767
291	32767
292	-32768
293	-32768
294	-32768
295	-32768
296	32767
297	32767
298	32767
299	32767
300	32767
301	32767
302	32767
303	32767
304	32767
305	32767
306	32767
307	32767
308	-32768
309	-32768
310	-32768
311	-32768
312	32767
313	32767
314	32767
315	32767
316	-32768
317	-32768
318	-32768
319	-32768
320	-32768
321	-32768
322	-32768
323	-32768
324	-32768
325	-32768
326	-32768
327	-32768
328	32767
329	32767
330	32767
331	32767
332	32767
333	32767
334	32767
335	32767
336	32767
337	32767
338	32767
339	32767
340	-32768
341	-32768
342	-32768
343	-32768
344	32767
345	32767
346	32767
347	32767
348	32767
349	32767
350	32767
351	32767
352	-32768
353	-32768
354	-32768
355	-32768
356	-32768
357	-32768
358	-32768
359	-32768
360	32767
361	32767
362	32767
363	32767
364	32767
365	32767
366	32767
367	32767
368	32767
369	32767
370	32767
371	32767
372	32767
373	32767
374	32767
375	32767
376	32767
377	32767
378	32767
379	32767
380	-32768
381	-32768
382	-32768
383	-32768
384	32767
385	32767
386	32767
387	32767
388	32767
389	32767
390	32767
391	32767
392	-32768
393	-32768
394	-32768
395	-32768
396	32767
397	32767
398	32767
399	32767
400	-32768
401	-32768
402	-32768
403	-32768
404	-32768
405	-32768
406	-32768
407	-32768
408	-32768
409	-32768
410	-32768
411	-32768
412	-32768
413	-32768
414	-32768
415	-32768
416	-32768
417	-32768
418	-32768
419	-32768
420	-32768
421	-32768
422	-32768
423	-32768
424	32767
425	32767
426	32767
427	32767
428	-32768
429	-32768
430	-32768
431	-32768
432	-32768
433	-32768
434	-32768
435	-32768
436	-32768
437	-32768
438	-32768
439	-32768
440	-32768
441	-32768
442	-32768
443	-32768
444	-32768
445	-32768
446	-32768
447	-32768
448	32767
449	32767
450	32767
451	32767
452	-32768
453	-32768
454	-32768
455	-32768
456	32767
457	32767
458	32767
459	32767
460	32767
461	32767
462	32767
463	32767
464	32767
465	32767
466	32767
467	32767
468	32767
469	32767
470	32767
471	32767
472	-32768
473	-32768
474	-32768
475	-32768
476	32767
477	32767
478	32767
479	32767
480	32767
481	32767
482	32767
483	32767
484	32767
485	32767
486	32767
487	32767
488	-32768
489	-32768
490	-32768
491	-32768
492	32767
493	32767
494	32767
495	32767
496	32767
497	32767
498	32767
499	32767
500	32767
501	32767
502	32767
503	32767
504	32767
505	32767
506	32767
507	32767
508	-32768
509	-32768
510	-32768
511	-32768
512	-32768
513	-32768
514	-32768
515	-32768
516	-32768
517	-32768
518	-32768
519	-32768
520	-32768
521	-32768
522	-32768
523	-32768
524	32767
525	32767
526	32767
527	32767
528	-32768
529	-32768
530	-32768
531	-32768
532	-32768
533	-32768
534	-32768
535	-32768
536	32767
537	32767
538	32767
539	32767
540	32767
541	32767
542	32767
543	32767
544	32767
545	32767
546	32767
547	32767
548	-32768
549	-32768
550	-32768
551	-32768
552	32767
553	32767
554	32767
555	32767
556	-32768
557	-32768
558	-32768
559	-32768
560	32767
561	32767
562	32767
563	32767
564	32767
565	32767
566	32767
567	32767
568	-32768
569	-32768
570	-32768
571	-32768
572	-32768
573	-32768
574	-32768
575	-32768
576	-32768
577	-32768
578	-32768
579	-32768
580	32767
581	32767
582	32767
583	32767
584	32767
585	32767
586	32767
587	32767
588	32767
589	32767
590	32767
591	32767
592	32767
593	32767
594	32767
595	32767
596	-32768
597	-32768
598	-32768
599	-32768
600	-32768
601	-32768
602	-32768
603	-32768
604	32767
605	32767
606	32767
607	32767
608	32767
609	32767
610	32767
611	32767
612	-32768
613	-32768
614	-32768
615	-32768
616	32767
617	32767
618	32767
619	32767
620	32767
621	32767
622	32767
623	32767
624	-32768
625	-32768
626	-32768
627	-32768
628	32767
629	32767
630	32767
631	32767
632	32767
633	32767
634	32767
635	32767
636	32767
637	32767
638	32767
639	32767
640	32767
641	32767
642	32767
643	32767
644	32767
645	32767
646	32767
647	32767
648	32767
649	32767
650	32767
651	32767
652	32767
653	32767
654	32767
655	32767
656	32767
657	32767
658	32767
659	32767
660	-32768
661	-32768
662	-32768
663	-32768
664	32767
665	32767
666	32767
667	32767
668	-32768
669	-32768
670	-32768
671	-32768
672	32767
673	32767
674	32767
675	32767
676	-32768
677	-32768
678	-32768
679	-32768
680	32767
681	32767
682	32767
683	32767
684	32767
685	32767
686	32767
687	32767
688	32767
689	32767
690	32767
691	32767
692	-32768
693	-32768
694	-32768
695	-32768
696	-32768
697	-32768
698	-32768
699	-32768
700	32767
701	32767
702	32767
703	32767
704	32767
705	32767
706	32767
707	32767
708	32767
709	32767
710	32767
711	32767
712	-32768
713	-32768
714	-32768
715	-32768
716	-32768
717	-32768
718	-32768
719	-32768
720	32767
721	32767
722	32767
723	32767
724	-32768
725	-32768
726	-32768
727	-32768
728	-32768
729	-32768
730	-32768
731	-32768
732	32767
733	32767
734	32767
735	32767
736	32767
737	32767
738	32767
739	32767
740	-32768
741	-32768
742	-32768
743	-32768
744	32767
745	32767
746	32767
747	32767
748	-32768
749	-32768
750	-32768
751	-32768
752	32767
753	32767
754	32767
755	32767
756	-32768
757	-32768
758	-32768
759	-32768
760	-32768
761	-32768
762	-32768
763	-32768
764	-32768
765	-32768
766	-32768
767	-32768
768	-32768
769	-32768
770	-32768
771	-32768
772	32767
773	32767
774	32767
775	32767
776	32767
777	32767
778	32767
779	32767
780	-32768
781	-32768
782	-32768
783	-32768
784	32767
785	32767
786	32767
787	32767
788	32767
789	32767
790	32767
791	32767
792	32767
793	32767
794	32767
795	32767
796	-32768
797	-32768
798	-32768
799	-32768
800	-32768
801	-32768
802	-32768
803	-32768
804	-32768
805	-32768
806	-32768
807	-32768
808	-32768
809	-32768
810	-32768
811	-32768
812	-32768
813	-32768
814	-32768
815	-32768
816	32767
817	32767
818	32767
819	32767
820	32767
821	32767
822	32767
823	32767
824	-32768
825	-32768
826	-32768
827	-32768
828	-32768
829	-32768
830	-32768
831	-32768
832	-32768
833	-32768
834	-32768
835	-32768
836	-32768
837	-32768
838	-32768
839	-32768
840	32767
841	32767
842	32767
843	32767
844	32767
845	32767
846	32767
847	32767
848	32767
849	32767
850	32767
851	32767
852	-32768
853	-32768
854	-32768
855	-32768
856	-32768
857	-32768
858	-32768
859	-32768
860	-32768
861	-32768
862	-32768
863	-32768
864	32767
865	32767
866	32767
867	32767
868	32767
869	32767
870	32767
871	32767
872	-32768
873	-32768
874	-32768
875	-32768
876	-32768
877	-32768
878	-32768
879	-32768
880	32767
881	32767
882	32767
883	32767
884	32767
885	32767
886	32767
887	32767
888	-32768
889	-32768
890	-32768
891	-32768
892	-32768
893	-32768
894	-32768
895	-32768
896	-32768
897	-32768
898	-32768
899	-32768
900	32767
901	32767
902	32767
903	32767
904	-32768
905	-32768
906	-32768
907	-32768
908	-32768
909	-32768
910	-32768
911	-32768
912	-32768
913	-32768
914	-32768
915	-32768
916	32767
917	32767
918	32767
919	32767
920	32767
921	32767
922	32767
923	32767
